per_idx,cat_idx,dt_idx,et_idx,geo_idx,is_adj,val,per_name,cat_name
178,12,1,0,1,1,40002.0,2006-10-01,grocery_stores
178,13,1,0,1,1,19044.0,2006-10-01,health_personalcare_stores
178,14,1,0,1,1,32912.0,2006-10-01,gas_stations
178,15,1,0,1,1,18126.0,2006-10-01,clothing_stores
178,16,1,0,1,1,6589.0,2006-10-01,sporting_hobby_book_stores
178,17,1,0,1,1,46679.0,2006-10-01,general_merchandise
178,21,1,0,1,1,35784.0,2006-10-01,food_drink_service
179,6,1,0,1,1,76064.0,2006-11-01,car_dealers
179,8,1,0,1,1,9311.0,2006-11-01,furniture
179,9,1,0,1,1,9158.0,2006-11-01,electronics_appliances
179,10,1,0,1,1,26647.0,2006-11-01,building_garden_supplies
179,11,1,0,1,1,44572.0,2006-11-01,food_bev_stores
179,12,1,0,1,1,39989.0,2006-11-01,grocery_stores
179,13,1,0,1,1,19276.0,2006-11-01,health_personalcare_stores
179,14,1,0,1,1,33322.0,2006-11-01,gas_stations
179,15,1,0,1,1,17910.0,2006-11-01,clothing_stores
179,16,1,0,1,1,6461.0,2006-11-01,sporting_hobby_book_stores
179,17,1,0,1,1,46800.0,2006-11-01,general_merchandise
179,21,1,0,1,1,35923.0,2006-11-01,food_drink_service
180,6,1,0,1,1,75438.0,2006-12-01,car_dealers
180,8,1,0,1,1,9334.0,2006-12-01,furniture
180,9,1,0,1,1,9478.0,2006-12-01,electronics_appliances
180,10,1,0,1,1,27100.0,2006-12-01,building_garden_supplies
180,11,1,0,1,1,44730.0,2006-12-01,food_bev_stores
180,12,1,0,1,1,40153.0,2006-12-01,grocery_stores
180,13,1,0,1,1,19385.0,2006-12-01,health_personalcare_stores
180,14,1,0,1,1,34895.0,2006-12-01,gas_stations
180,15,1,0,1,1,18497.0,2006-12-01,clothing_stores
180,16,1,0,1,1,6566.0,2006-12-01,sporting_hobby_book_stores
180,17,1,0,1,1,47344.0,2006-12-01,general_merchandise
180,21,1,0,1,1,36881.0,2006-12-01,food_drink_service
181,6,1,0,1,1,75399.0,2007-01-01,car_dealers
181,8,1,0,1,1,9609.0,2007-01-01,furniture
181,9,1,0,1,1,9229.0,2007-01-01,electronics_appliances
181,10,1,0,1,1,27533.0,2007-01-01,building_garden_supplies
181,11,1,0,1,1,44856.0,2007-01-01,food_bev_stores
181,12,1,0,1,1,40253.0,2007-01-01,grocery_stores
181,13,1,0,1,1,19423.0,2007-01-01,health_personalcare_stores
181,14,1,0,1,1,34244.0,2007-01-01,gas_stations
181,15,1,0,1,1,18493.0,2007-01-01,clothing_stores
181,16,1,0,1,1,6489.0,2007-01-01,sporting_hobby_book_stores
181,17,1,0,1,1,48034.0,2007-01-01,general_merchandise
181,21,1,0,1,1,36435.0,2007-01-01,food_drink_service
182,6,1,0,1,1,75841.0,2007-02-01,car_dealers
182,8,1,0,1,1,9369.0,2007-02-01,furniture
182,9,1,0,1,1,9123.0,2007-02-01,electronics_appliances
182,10,1,0,1,1,27088.0,2007-02-01,building_garden_supplies
182,11,1,0,1,1,45274.0,2007-02-01,food_bev_stores
182,12,1,0,1,1,40646.0,2007-02-01,grocery_stores
182,13,1,0,1,1,19401.0,2007-02-01,health_personalcare_stores
182,14,1,0,1,1,34932.0,2007-02-01,gas_stations
182,15,1,0,1,1,18144.0,2007-02-01,clothing_stores
182,16,1,0,1,1,6494.0,2007-02-01,sporting_hobby_book_stores
182,17,1,0,1,1,47293.0,2007-02-01,general_merchandise
182,21,1,0,1,1,36053.0,2007-02-01,food_drink_service
183,6,1,0,1,1,75472.0,2007-03-01,car_dealers
183,8,1,0,1,1,9406.0,2007-03-01,furniture
183,9,1,0,1,1,9026.0,2007-03-01,electronics_appliances
183,10,1,0,1,1,27506.0,2007-03-01,building_garden_supplies
183,11,1,0,1,1,45271.0,2007-03-01,food_bev_stores
183,12,1,0,1,1,40572.0,2007-03-01,grocery_stores
183,13,1,0,1,1,19540.0,2007-03-01,health_personalcare_stores
183,14,1,0,1,1,35999.0,2007-03-01,gas_stations
183,15,1,0,1,1,18643.0,2007-03-01,clothing_stores
183,16,1,0,1,1,6779.0,2007-03-01,sporting_hobby_book_stores
183,17,1,0,1,1,48132.0,2007-03-01,general_merchandise
183,21,1,0,1,1,36579.0,2007-03-01,food_drink_service
184,6,1,0,1,1,76205.0,2007-04-01,car_dealers
184,8,1,0,1,1,9430.0,2007-04-01,furniture
184,9,1,0,1,1,9008.0,2007-04-01,electronics_appliances
184,10,1,0,1,1,26610.0,2007-04-01,building_garden_supplies
184,11,1,0,1,1,44988.0,2007-04-01,food_bev_stores
184,12,1,0,1,1,40416.0,2007-04-01,grocery_stores
184,13,1,0,1,1,19572.0,2007-04-01,health_personalcare_stores
184,14,1,0,1,1,36350.0,2007-04-01,gas_stations
184,15,1,0,1,1,18189.0,2007-04-01,clothing_stores
184,16,1,0,1,1,6640.0,2007-04-01,sporting_hobby_book_stores
184,17,1,0,1,1,47679.0,2007-04-01,general_merchandise
184,21,1,0,1,1,36627.0,2007-04-01,food_drink_service
185,6,1,0,1,1,77186.0,2007-05-01,car_dealers
185,8,1,0,1,1,9331.0,2007-05-01,furniture
185,9,1,0,1,1,9090.0,2007-05-01,electronics_appliances
185,10,1,0,1,1,27144.0,2007-05-01,building_garden_supplies
185,11,1,0,1,1,45454.0,2007-05-01,food_bev_stores
185,12,1,0,1,1,40740.0,2007-05-01,grocery_stores
185,13,1,0,1,1,19650.0,2007-05-01,health_personalcare_stores
185,14,1,0,1,1,37996.0,2007-05-01,gas_stations
185,15,1,0,1,1,18545.0,2007-05-01,clothing_stores
185,16,1,0,1,1,6805.0,2007-05-01,sporting_hobby_book_stores
185,17,1,0,1,1,47887.0,2007-05-01,general_merchandise
185,21,1,0,1,1,36732.0,2007-05-01,food_drink_service
186,6,1,0,1,1,74794.0,2007-06-01,car_dealers
186,8,1,0,1,1,9264.0,2007-06-01,furniture
186,9,1,0,1,1,9023.0,2007-06-01,electronics_appliances
186,10,1,0,1,1,26638.0,2007-06-01,building_garden_supplies
186,11,1,0,1,1,45627.0,2007-06-01,food_bev_stores
186,12,1,0,1,1,40870.0,2007-06-01,grocery_stores
186,13,1,0,1,1,19880.0,2007-06-01,health_personalcare_stores
186,14,1,0,1,1,37310.0,2007-06-01,gas_stations
186,15,1,0,1,1,18388.0,2007-06-01,clothing_stores
186,16,1,0,1,1,6850.0,2007-06-01,sporting_hobby_book_stores
186,17,1,0,1,1,47852.0,2007-06-01,general_merchandise
186,21,1,0,1,1,37078.0,2007-06-01,food_drink_service
187,6,1,0,1,1,74932.0,2007-07-01,car_dealers
187,8,1,0,1,1,9315.0,2007-07-01,furniture
187,9,1,0,1,1,9088.0,2007-07-01,electronics_appliances
187,10,1,0,1,1,26860.0,2007-07-01,building_garden_supplies
187,11,1,0,1,1,45754.0,2007-07-01,food_bev_stores
187,12,1,0,1,1,41044.0,2007-07-01,grocery_stores
187,13,1,0,1,1,19831.0,2007-07-01,health_personalcare_stores
187,14,1,0,1,1,36963.0,2007-07-01,gas_stations
187,15,1,0,1,1,18522.0,2007-07-01,clothing_stores
187,16,1,0,1,1,6936.0,2007-07-01,sporting_hobby_book_stores
187,17,1,0,1,1,48412.0,2007-07-01,general_merchandise
187,21,1,0,1,1,37272.0,2007-07-01,food_drink_service
188,6,1,0,1,1,76549.0,2007-08-01,car_dealers
188,8,1,0,1,1,9300.0,2007-08-01,furniture
188,9,1,0,1,1,9274.0,2007-08-01,electronics_appliances
188,10,1,0,1,1,26625.0,2007-08-01,building_garden_supplies
188,11,1,0,1,1,45643.0,2007-08-01,food_bev_stores
188,12,1,0,1,1,40954.0,2007-08-01,grocery_stores
188,13,1,0,1,1,20014.0,2007-08-01,health_personalcare_stores
188,14,1,0,1,1,37223.0,2007-08-01,gas_stations
188,15,1,0,1,1,18491.0,2007-08-01,clothing_stores
188,16,1,0,1,1,6780.0,2007-08-01,sporting_hobby_book_stores
188,17,1,0,1,1,48704.0,2007-08-01,general_merchandise
188,21,1,0,1,1,37189.0,2007-08-01,food_drink_service
189,6,1,0,1,1,77176.0,2007-09-01,car_dealers
189,8,1,0,1,1,9141.0,2007-09-01,furniture
189,9,1,0,1,1,9174.0,2007-09-01,electronics_appliances
189,10,1,0,1,1,26412.0,2007-09-01,building_garden_supplies
189,11,1,0,1,1,45853.0,2007-09-01,food_bev_stores
189,12,1,0,1,1,41095.0,2007-09-01,grocery_stores
189,13,1,0,1,1,20132.0,2007-09-01,health_personalcare_stores
189,14,1,0,1,1,38210.0,2007-09-01,gas_stations
189,15,1,0,1,1,18412.0,2007-09-01,clothing_stores
189,16,1,0,1,1,6749.0,2007-09-01,sporting_hobby_book_stores
189,17,1,0,1,1,48288.0,2007-09-01,general_merchandise
189,21,1,0,1,1,37427.0,2007-09-01,food_drink_service
190,6,1,0,1,1,77617.0,2007-10-01,car_dealers
190,8,1,0,1,1,9142.0,2007-10-01,furniture
190,9,1,0,1,1,9293.0,2007-10-01,electronics_appliances
190,10,1,0,1,1,26248.0,2007-10-01,building_garden_supplies
190,11,1,0,1,1,46113.0,2007-10-01,food_bev_stores
190,12,1,0,1,1,41379.0,2007-10-01,grocery_stores
190,13,1,0,1,1,19988.0,2007-10-01,health_personalcare_stores
190,14,1,0,1,1,39307.0,2007-10-01,gas_stations
190,15,1,0,1,1,18431.0,2007-10-01,clothing_stores
190,16,1,0,1,1,6834.0,2007-10-01,sporting_hobby_book_stores
190,17,1,0,1,1,48540.0,2007-10-01,general_merchandise
190,21,1,0,1,1,37759.0,2007-10-01,food_drink_service
191,6,1,0,1,1,75921.0,2007-11-01,car_dealers
191,8,1,0,1,1,9094.0,2007-11-01,furniture
191,9,1,0,1,1,9562.0,2007-11-01,electronics_appliances
191,10,1,0,1,1,26566.0,2007-11-01,building_garden_supplies
191,11,1,0,1,1,46624.0,2007-11-01,food_bev_stores
191,12,1,0,1,1,41868.0,2007-11-01,grocery_stores
191,13,1,0,1,1,19938.0,2007-11-01,health_personalcare_stores
191,14,1,0,1,1,41985.0,2007-11-01,gas_stations
191,15,1,0,1,1,18759.0,2007-11-01,clothing_stores
191,16,1,0,1,1,6940.0,2007-11-01,sporting_hobby_book_stores
191,17,1,0,1,1,49047.0,2007-11-01,general_merchandise
191,21,1,0,1,1,37727.0,2007-11-01,food_drink_service
192,6,1,0,1,1,73345.0,2007-12-01,car_dealers
192,8,1,0,1,1,9009.0,2007-12-01,furniture
192,9,1,0,1,1,9368.0,2007-12-01,electronics_appliances
192,10,1,0,1,1,25634.0,2007-12-01,building_garden_supplies
192,11,1,0,1,1,46831.0,2007-12-01,food_bev_stores
192,12,1,0,1,1,41998.0,2007-12-01,grocery_stores
192,13,1,0,1,1,19825.0,2007-12-01,health_personalcare_stores
192,14,1,0,1,1,41593.0,2007-12-01,gas_stations
192,15,1,0,1,1,18570.0,2007-12-01,clothing_stores
192,16,1,0,1,1,6756.0,2007-12-01,sporting_hobby_book_stores
192,17,1,0,1,1,49302.0,2007-12-01,general_merchandise
192,21,1,0,1,1,38109.0,2007-12-01,food_drink_service
193,6,1,0,1,1,73834.0,2008-01-01,car_dealers
193,8,1,0,1,1,8873.0,2008-01-01,furniture
193,9,1,0,1,1,9175.0,2008-01-01,electronics_appliances
193,10,1,0,1,1,25721.0,2008-01-01,building_garden_supplies
193,11,1,0,1,1,46862.0,2008-01-01,food_bev_stores
193,12,1,0,1,1,42159.0,2008-01-01,grocery_stores
193,13,1,0,1,1,20120.0,2008-01-01,health_personalcare_stores
193,14,1,0,1,1,42423.0,2008-01-01,gas_stations
193,15,1,0,1,1,18542.0,2008-01-01,clothing_stores
193,16,1,0,1,1,6818.0,2008-01-01,sporting_hobby_book_stores
193,17,1,0,1,1,48951.0,2008-01-01,general_merchandise
193,21,1,0,1,1,37824.0,2008-01-01,food_drink_service
194,6,1,0,1,1,72206.0,2008-02-01,car_dealers
194,8,1,0,1,1,8594.0,2008-02-01,furniture
194,9,1,0,1,1,9196.0,2008-02-01,electronics_appliances
194,10,1,0,1,1,25659.0,2008-02-01,building_garden_supplies
194,11,1,0,1,1,46707.0,2008-02-01,food_bev_stores
194,12,1,0,1,1,42016.0,2008-02-01,grocery_stores
194,13,1,0,1,1,20279.0,2008-02-01,health_personalcare_stores
194,14,1,0,1,1,42504.0,2008-02-01,gas_stations
194,15,1,0,1,1,18280.0,2008-02-01,clothing_stores
194,16,1,0,1,1,6751.0,2008-02-01,sporting_hobby_book_stores
194,17,1,0,1,1,48927.0,2008-02-01,general_merchandise
194,21,1,0,1,1,37249.0,2008-02-01,food_drink_service
195,6,1,0,1,1,71774.0,2008-03-01,car_dealers
195,8,1,0,1,1,8631.0,2008-03-01,furniture
195,9,1,0,1,1,9171.0,2008-03-01,electronics_appliances
195,10,1,0,1,1,25456.0,2008-03-01,building_garden_supplies
195,11,1,0,1,1,46883.0,2008-03-01,food_bev_stores
195,12,1,0,1,1,42168.0,2008-03-01,grocery_stores
195,13,1,0,1,1,20288.0,2008-03-01,health_personalcare_stores
195,14,1,0,1,1,43044.0,2008-03-01,gas_stations
195,15,1,0,1,1,18338.0,2008-03-01,clothing_stores
195,16,1,0,1,1,6733.0,2008-03-01,sporting_hobby_book_stores
195,17,1,0,1,1,48990.0,2008-03-01,general_merchandise
195,21,1,0,1,1,37552.0,2008-03-01,food_drink_service
196,6,1,0,1,1,70052.0,2008-04-01,car_dealers
196,8,1,0,1,1,8606.0,2008-04-01,furniture
196,9,1,0,1,1,9286.0,2008-04-01,electronics_appliances
196,10,1,0,1,1,25292.0,2008-04-01,building_garden_supplies
196,11,1,0,1,1,47356.0,2008-04-01,food_bev_stores
196,12,1,0,1,1,42584.0,2008-04-01,grocery_stores
196,13,1,0,1,1,20172.0,2008-04-01,health_personalcare_stores
196,14,1,0,1,1,42933.0,2008-04-01,gas_stations
196,15,1,0,1,1,18384.0,2008-04-01,clothing_stores
196,16,1,0,1,1,6809.0,2008-04-01,sporting_hobby_book_stores
196,17,1,0,1,1,49433.0,2008-04-01,general_merchandise
196,21,1,0,1,1,37729.0,2008-04-01,food_drink_service
197,6,1,0,1,1,69143.0,2008-05-01,car_dealers
197,8,1,0,1,1,8587.0,2008-05-01,furniture
197,9,1,0,1,1,9530.0,2008-05-01,electronics_appliances
197,10,1,0,1,1,25650.0,2008-05-01,building_garden_supplies
197,11,1,0,1,1,47355.0,2008-05-01,food_bev_stores
197,12,1,0,1,1,42549.0,2008-05-01,grocery_stores
197,13,1,0,1,1,20536.0,2008-05-01,health_personalcare_stores
197,14,1,0,1,1,44344.0,2008-05-01,gas_stations
197,15,1,0,1,1,18642.0,2008-05-01,clothing_stores
197,16,1,0,1,1,6949.0,2008-05-01,sporting_hobby_book_stores
197,17,1,0,1,1,50375.0,2008-05-01,general_merchandise
197,21,1,0,1,1,38089.0,2008-05-01,food_drink_service
198,6,1,0,1,1,67161.0,2008-06-01,car_dealers
198,8,1,0,1,1,8473.0,2008-06-01,furniture
198,9,1,0,1,1,9305.0,2008-06-01,electronics_appliances
198,10,1,0,1,1,25700.0,2008-06-01,building_garden_supplies
198,11,1,0,1,1,47568.0,2008-06-01,food_bev_stores
198,12,1,0,1,1,42683.0,2008-06-01,grocery_stores
198,13,1,0,1,1,20497.0,2008-06-01,health_personalcare_stores
198,14,1,0,1,1,46547.0,2008-06-01,gas_stations
198,15,1,0,1,1,18708.0,2008-06-01,clothing_stores
198,16,1,0,1,1,6879.0,2008-06-01,sporting_hobby_book_stores
198,17,1,0,1,1,50762.0,2008-06-01,general_merchandise
198,21,1,0,1,1,38144.0,2008-06-01,food_drink_service
199,6,1,0,1,1,64397.0,2008-07-01,car_dealers
199,8,1,0,1,1,8369.0,2008-07-01,furniture
199,9,1,0,1,1,9329.0,2008-07-01,electronics_appliances
199,10,1,0,1,1,25897.0,2008-07-01,building_garden_supplies
199,11,1,0,1,1,47845.0,2008-07-01,food_bev_stores
199,12,1,0,1,1,42899.0,2008-07-01,grocery_stores
199,13,1,0,1,1,20640.0,2008-07-01,health_personalcare_stores
199,14,1,0,1,1,46813.0,2008-07-01,gas_stations
199,15,1,0,1,1,18635.0,2008-07-01,clothing_stores
199,16,1,0,1,1,6858.0,2008-07-01,sporting_hobby_book_stores
199,17,1,0,1,1,50582.0,2008-07-01,general_merchandise
199,21,1,0,1,1,38267.0,2008-07-01,food_drink_service
200,6,1,0,1,1,64985.0,2008-08-01,car_dealers
200,8,1,0,1,1,8154.0,2008-08-01,furniture
200,9,1,0,1,1,9201.0,2008-08-01,electronics_appliances
200,10,1,0,1,1,25329.0,2008-08-01,building_garden_supplies
200,11,1,0,1,1,47988.0,2008-08-01,food_bev_stores
200,12,1,0,1,1,43063.0,2008-08-01,grocery_stores
200,13,1,0,1,1,20620.0,2008-08-01,health_personalcare_stores
200,14,1,0,1,1,45645.0,2008-08-01,gas_stations
200,15,1,0,1,1,18524.0,2008-08-01,clothing_stores
200,16,1,0,1,1,6931.0,2008-08-01,sporting_hobby_book_stores
200,17,1,0,1,1,50131.0,2008-08-01,general_merchandise
200,21,1,0,1,1,38239.0,2008-08-01,food_drink_service
201,6,1,0,1,1,62549.0,2008-09-01,car_dealers
201,8,1,0,1,1,7722.0,2008-09-01,furniture
201,9,1,0,1,1,8814.0,2008-09-01,electronics_appliances
201,10,1,0,1,1,25217.0,2008-09-01,building_garden_supplies
201,11,1,0,1,1,47740.0,2008-09-01,food_bev_stores
201,12,1,0,1,1,42834.0,2008-09-01,grocery_stores
201,13,1,0,1,1,20654.0,2008-09-01,health_personalcare_stores
201,14,1,0,1,1,45777.0,2008-09-01,gas_stations
201,15,1,0,1,1,17560.0,2008-09-01,clothing_stores
201,16,1,0,1,1,6536.0,2008-09-01,sporting_hobby_book_stores
201,17,1,0,1,1,49436.0,2008-09-01,general_merchandise
201,21,1,0,1,1,38386.0,2008-09-01,food_drink_service
202,6,1,0,1,1,56599.0,2008-10-01,car_dealers
202,8,1,0,1,1,7735.0,2008-10-01,furniture
202,9,1,0,1,1,8732.0,2008-10-01,electronics_appliances
202,10,1,0,1,1,24568.0,2008-10-01,building_garden_supplies
202,11,1,0,1,1,47703.0,2008-10-01,food_bev_stores
202,12,1,0,1,1,42768.0,2008-10-01,grocery_stores
202,13,1,0,1,1,20659.0,2008-10-01,health_personalcare_stores
202,14,1,0,1,1,40584.0,2008-10-01,gas_stations
202,15,1,0,1,1,17317.0,2008-10-01,clothing_stores
202,16,1,0,1,1,6426.0,2008-10-01,sporting_hobby_book_stores
202,17,1,0,1,1,49260.0,2008-10-01,general_merchandise
202,21,1,0,1,1,38120.0,2008-10-01,food_drink_service
203,6,1,0,1,1,54984.0,2008-11-01,car_dealers
203,8,1,0,1,1,7640.0,2008-11-01,furniture
203,9,1,0,1,1,8737.0,2008-11-01,electronics_appliances
203,10,1,0,1,1,23196.0,2008-11-01,building_garden_supplies
203,11,1,0,1,1,47363.0,2008-11-01,food_bev_stores
203,12,1,0,1,1,42496.0,2008-11-01,grocery_stores
203,13,1,0,1,1,20789.0,2008-11-01,health_personalcare_stores
203,14,1,0,1,1,31776.0,2008-11-01,gas_stations
203,15,1,0,1,1,17173.0,2008-11-01,clothing_stores
203,16,1,0,1,1,6431.0,2008-11-01,sporting_hobby_book_stores
203,17,1,0,1,1,49464.0,2008-11-01,general_merchandise
203,21,1,0,1,1,38018.0,2008-11-01,food_drink_service
204,6,1,0,1,1,54123.0,2008-12-01,car_dealers
204,8,1,0,1,1,7460.0,2008-12-01,furniture
204,9,1,0,1,1,8351.0,2008-12-01,electronics_appliances
204,10,1,0,1,1,22909.0,2008-12-01,building_garden_supplies
204,11,1,0,1,1,46942.0,2008-12-01,food_bev_stores
204,12,1,0,1,1,42136.0,2008-12-01,grocery_stores
204,13,1,0,1,1,20682.0,2008-12-01,health_personalcare_stores
204,14,1,0,1,1,27999.0,2008-12-01,gas_stations
204,15,1,0,1,1,16868.0,2008-12-01,clothing_stores
204,16,1,0,1,1,6470.0,2008-12-01,sporting_hobby_book_stores
204,17,1,0,1,1,48906.0,2008-12-01,general_merchandise
204,21,1,0,1,1,38066.0,2008-12-01,food_drink_service
205,6,1,0,1,1,55790.0,2009-01-01,car_dealers
205,8,1,0,1,1,7363.0,2009-01-01,furniture
205,9,1,0,1,1,8884.0,2009-01-01,electronics_appliances
205,10,1,0,1,1,22758.0,2009-01-01,building_garden_supplies
205,11,1,0,1,1,47639.0,2009-01-01,food_bev_stores
205,12,1,0,1,1,42771.0,2009-01-01,grocery_stores
205,13,1,0,1,1,20753.0,2009-01-01,health_personalcare_stores
205,14,1,0,1,1,28818.0,2009-01-01,gas_stations
205,15,1,0,1,1,17159.0,2009-01-01,clothing_stores
205,16,1,0,1,1,6661.0,2009-01-01,sporting_hobby_book_stores
205,17,1,0,1,1,49288.0,2009-01-01,general_merchandise
205,21,1,0,1,1,38256.0,2009-01-01,food_drink_service
206,6,1,0,1,1,54188.0,2009-02-01,car_dealers
206,8,1,0,1,1,7285.0,2009-02-01,furniture
206,9,1,0,1,1,8844.0,2009-02-01,electronics_appliances
206,10,1,0,1,1,22498.0,2009-02-01,building_garden_supplies
206,11,1,0,1,1,46928.0,2009-02-01,food_bev_stores
206,12,1,0,1,1,42101.0,2009-02-01,grocery_stores
206,13,1,0,1,1,20906.0,2009-02-01,health_personalcare_stores
206,14,1,0,1,1,29860.0,2009-02-01,gas_stations
206,15,1,0,1,1,17401.0,2009-02-01,clothing_stores
206,16,1,0,1,1,6535.0,2009-02-01,sporting_hobby_book_stores
206,17,1,0,1,1,49199.0,2009-02-01,general_merchandise
206,21,1,0,1,1,37945.0,2009-02-01,food_drink_service
207,6,1,0,1,1,53100.0,2009-03-01,car_dealers
207,8,1,0,1,1,7041.0,2009-03-01,furniture
207,9,1,0,1,1,8099.0,2009-03-01,electronics_appliances
207,10,1,0,1,1,22149.0,2009-03-01,building_garden_supplies
207,11,1,0,1,1,46912.0,2009-03-01,food_bev_stores
207,12,1,0,1,1,42069.0,2009-03-01,grocery_stores
207,13,1,0,1,1,20908.0,2009-03-01,health_personalcare_stores
207,14,1,0,1,1,28825.0,2009-03-01,gas_stations
207,15,1,0,1,1,16510.0,2009-03-01,clothing_stores
207,16,1,0,1,1,6360.0,2009-03-01,sporting_hobby_book_stores
207,17,1,0,1,1,48840.0,2009-03-01,general_merchandise
207,21,1,0,1,1,37447.0,2009-03-01,food_drink_service
208,6,1,0,1,1,53557.0,2009-04-01,car_dealers
208,8,1,0,1,1,7067.0,2009-04-01,furniture
208,9,1,0,1,1,8049.0,2009-04-01,electronics_appliances
208,10,1,0,1,1,22092.0,2009-04-01,building_garden_supplies
208,11,1,0,1,1,47133.0,2009-04-01,food_bev_stores
208,12,1,0,1,1,42288.0,2009-04-01,grocery_stores
208,13,1,0,1,1,21059.0,2009-04-01,health_personalcare_stores
208,14,1,0,1,1,28747.0,2009-04-01,gas_stations
208,15,1,0,1,1,16900.0,2009-04-01,clothing_stores
208,16,1,0,1,1,6514.0,2009-04-01,sporting_hobby_book_stores
208,17,1,0,1,1,48887.0,2009-04-01,general_merchandise
208,21,1,0,1,1,37738.0,2009-04-01,food_drink_service
209,6,1,0,1,1,54089.0,2009-05-01,car_dealers
209,8,1,0,1,1,7087.0,2009-05-01,furniture
209,9,1,0,1,1,8026.0,2009-05-01,electronics_appliances
209,10,1,0,1,1,22310.0,2009-05-01,building_garden_supplies
209,11,1,0,1,1,47219.0,2009-05-01,food_bev_stores
209,12,1,0,1,1,42300.0,2009-05-01,grocery_stores
209,13,1,0,1,1,21121.0,2009-05-01,health_personalcare_stores
209,14,1,0,1,1,30488.0,2009-05-01,gas_stations
209,15,1,0,1,1,17038.0,2009-05-01,clothing_stores
209,16,1,0,1,1,6453.0,2009-05-01,sporting_hobby_book_stores
209,17,1,0,1,1,49085.0,2009-05-01,general_merchandise
209,21,1,0,1,1,37755.0,2009-05-01,food_drink_service
210,6,1,0,1,1,56611.0,2009-06-01,car_dealers
210,8,1,0,1,1,7092.0,2009-06-01,furniture
210,9,1,0,1,1,8039.0,2009-06-01,electronics_appliances
210,10,1,0,1,1,22332.0,2009-06-01,building_garden_supplies
210,11,1,0,1,1,47350.0,2009-06-01,food_bev_stores
210,12,1,0,1,1,42530.0,2009-06-01,grocery_stores
210,13,1,0,1,1,21055.0,2009-06-01,health_personalcare_stores
210,14,1,0,1,1,33375.0,2009-06-01,gas_stations
210,15,1,0,1,1,16817.0,2009-06-01,clothing_stores
210,16,1,0,1,1,6473.0,2009-06-01,sporting_hobby_book_stores
210,17,1,0,1,1,48792.0,2009-06-01,general_merchandise
210,21,1,0,1,1,37714.0,2009-06-01,food_drink_service
211,6,1,0,1,1,57748.0,2009-07-01,car_dealers
211,8,1,0,1,1,7039.0,2009-07-01,furniture
211,9,1,0,1,1,7965.0,2009-07-01,electronics_appliances
211,10,1,0,1,1,21883.0,2009-07-01,building_garden_supplies
211,11,1,0,1,1,47330.0,2009-07-01,food_bev_stores
211,12,1,0,1,1,42480.0,2009-07-01,grocery_stores
211,13,1,0,1,1,21027.0,2009-07-01,health_personalcare_stores
211,14,1,0,1,1,33066.0,2009-07-01,gas_stations
211,15,1,0,1,1,17015.0,2009-07-01,clothing_stores
211,16,1,0,1,1,6455.0,2009-07-01,sporting_hobby_book_stores
211,17,1,0,1,1,48812.0,2009-07-01,general_merchandise
211,21,1,0,1,1,37715.0,2009-07-01,food_drink_service
212,6,1,0,1,1,62263.0,2009-08-01,car_dealers
212,8,1,0,1,1,6991.0,2009-08-01,furniture
212,9,1,0,1,1,8000.0,2009-08-01,electronics_appliances
212,10,1,0,1,1,21474.0,2009-08-01,building_garden_supplies
212,11,1,0,1,1,47309.0,2009-08-01,food_bev_stores
212,12,1,0,1,1,42401.0,2009-08-01,grocery_stores
212,13,1,0,1,1,21070.0,2009-08-01,health_personalcare_stores
212,14,1,0,1,1,34658.0,2009-08-01,gas_stations
212,15,1,0,1,1,17233.0,2009-08-01,clothing_stores
212,16,1,0,1,1,6628.0,2009-08-01,sporting_hobby_book_stores
212,17,1,0,1,1,48934.0,2009-08-01,general_merchandise
212,21,1,0,1,1,37645.0,2009-08-01,food_drink_service
213,6,1,0,1,1,53534.0,2009-09-01,car_dealers
213,8,1,0,1,1,6981.0,2009-09-01,furniture
213,9,1,0,1,1,7965.0,2009-09-01,electronics_appliances
213,10,1,0,1,1,21363.0,2009-09-01,building_garden_supplies
213,11,1,0,1,1,47559.0,2009-09-01,food_bev_stores
213,12,1,0,1,1,42691.0,2009-09-01,grocery_stores
213,13,1,0,1,1,21231.0,2009-09-01,health_personalcare_stores
213,14,1,0,1,1,34800.0,2009-09-01,gas_stations
213,15,1,0,1,1,17172.0,2009-09-01,clothing_stores
213,16,1,0,1,1,6484.0,2009-09-01,sporting_hobby_book_stores
213,17,1,0,1,1,49220.0,2009-09-01,general_merchandise
213,21,1,0,1,1,37474.0,2009-09-01,food_drink_service
214,6,1,0,1,1,56469.0,2009-10-01,car_dealers
214,8,1,0,1,1,6915.0,2009-10-01,furniture
214,9,1,0,1,1,7920.0,2009-10-01,electronics_appliances
214,10,1,0,1,1,20661.0,2009-10-01,building_garden_supplies
214,11,1,0,1,1,47603.0,2009-10-01,food_bev_stores
214,12,1,0,1,1,42763.0,2009-10-01,grocery_stores
214,13,1,0,1,1,21278.0,2009-10-01,health_personalcare_stores
214,14,1,0,1,1,34885.0,2009-10-01,gas_stations
214,15,1,0,1,1,17296.0,2009-10-01,clothing_stores
214,16,1,0,1,1,6408.0,2009-10-01,sporting_hobby_book_stores
214,17,1,0,1,1,49725.0,2009-10-01,general_merchandise
214,21,1,0,1,1,37500.0,2009-10-01,food_drink_service
215,6,1,0,1,1,57355.0,2009-11-01,car_dealers
