per_idx,cat_idx,dt_idx,et_idx,geo_idx,is_adj,val,cat_name
193,11,0,2,1,0,0.2,food_bev_stores
193,12,0,2,1,1,0.2,grocery_stores
193,12,0,2,1,0,0.2,grocery_stores
193,21,0,2,1,1,0.6,food_drink_service
193,21,0,2,1,0,0.6,food_drink_service
193,11,2,0,1,1,0.1,food_bev_stores
193,12,2,0,1,1,0.4,grocery_stores
193,21,2,0,1,1,-0.7,food_drink_service
193,11,2,0,1,0,-10.4,food_bev_stores
193,12,2,0,1,0,-5.9,grocery_stores
193,21,2,0,1,0,-9.2,food_drink_service
194,11,1,0,1,0,44062,food_bev_stores
194,11,1,0,1,1,46707,food_bev_stores
194,12,1,0,1,0,39915,grocery_stores
194,12,1,0,1,1,42016,grocery_stores
194,21,1,0,1,0,35722,food_drink_service
194,21,1,0,1,1,37249,food_drink_service
194,11,0,1,1,1,0.7,food_bev_stores
194,11,0,1,1,0,0.7,food_bev_stores
194,12,0,1,1,1,0.8,grocery_stores
194,12,0,1,1,0,0.8,grocery_stores
194,21,0,1,1,1,1.9,food_drink_service
194,21,0,1,1,0,1.9,food_drink_service
194,11,0,2,1,1,0.2,food_bev_stores
194,11,0,2,1,0,0.2,food_bev_stores
194,12,0,2,1,1,0.2,grocery_stores
194,12,0,2,1,0,0.2,grocery_stores
194,21,0,2,1,1,0.2,food_drink_service
194,21,0,2,1,0,0.2,food_drink_service
194,11,2,0,1,1,-0.3,food_bev_stores
194,12,2,0,1,1,-0.3,grocery_stores
194,21,2,0,1,1,-1.5,food_drink_service
194,11,2,0,1,0,-3.8,food_bev_stores
194,12,2,0,1,0,-4.7,grocery_stores
194,21,2,0,1,0,1.9,food_drink_service
195,11,1,0,1,0,47064,food_bev_stores
195,11,1,0,1,1,46883,food_bev_stores
195,12,1,0,1,0,42590,grocery_stores
195,12,1,0,1,1,42168,grocery_stores
195,21,1,0,1,0,38491,food_drink_service
195,21,1,0,1,1,37552,food_drink_service
195,11,0,1,1,1,0.8,food_bev_stores
195,11,0,1,1,0,0.8,food_bev_stores
195,12,0,1,1,1,0.8,grocery_stores
195,12,0,1,1,0,0.8,grocery_stores
195,21,0,1,1,1,1.9,food_drink_service
195,21,0,1,1,0,1.9,food_drink_service
195,11,0,2,1,1,0.2,food_bev_stores
195,11,0,2,1,0,0.2,food_bev_stores
195,12,0,2,1,1,0.2,grocery_stores
195,12,0,2,1,0,0.2,grocery_stores
195,21,0,2,1,1,0.4,food_drink_service
195,21,0,2,1,0,0.4,food_drink_service
195,11,2,0,1,1,0.4,food_bev_stores
195,12,2,0,1,1,0.4,grocery_stores
195,21,2,0,1,1,0.8,food_drink_service
195,11,2,0,1,0,6.8,food_bev_stores
195,12,2,0,1,0,6.7,grocery_stores
195,21,2,0,1,0,7.8,food_drink_service
196,11,1,0,1,0,45386,food_bev_stores
196,11,1,0,1,1,47356,food_bev_stores
196,12,1,0,1,0,40966,grocery_stores
196,12,1,0,1,1,42584,grocery_stores
196,21,1,0,1,0,37918,food_drink_service
196,21,1,0,1,1,37729,food_drink_service
196,11,0,1,1,1,0.8,food_bev_stores
196,11,0,1,1,0,0.8,food_bev_stores
196,12,0,1,1,1,0.9,grocery_stores
196,12,0,1,1,0,0.9,grocery_stores
196,21,0,1,1,1,1.6,food_drink_service
196,21,0,1,1,0,1.6,food_drink_service
196,11,0,2,1,1,0.2,food_bev_stores
196,11,0,2,1,0,0.2,food_bev_stores
196,12,0,2,1,1,0.2,grocery_stores
196,12,0,2,1,0,0.2,grocery_stores
196,21,0,2,1,1,0.5,food_drink_service
196,21,0,2,1,0,0.5,food_drink_service
196,11,2,0,1,1,1,food_bev_stores
196,12,2,0,1,1,1,grocery_stores
196,21,2,0,1,1,0.5,food_drink_service
196,11,2,0,1,0,-3.6,food_bev_stores
196,12,2,0,1,0,-3.8,grocery_stores
196,21,2,0,1,0,-1.5,food_drink_service
197,11,1,0,1,0,49605,food_bev_stores
197,11,1,0,1,1,47355,food_bev_stores
197,12,1,0,1,0,44549,grocery_stores
197,12,1,0,1,1,42549,grocery_stores
197,21,1,0,1,0,40679,food_drink_service
197,21,1,0,1,1,38089,food_drink_service
197,11,0,1,1,1,0.8,food_bev_stores
197,11,0,1,1,0,0.8,food_bev_stores
197,12,0,1,1,1,0.8,grocery_stores
197,12,0,1,1,0,0.8,grocery_stores
197,21,0,1,1,1,1.7,food_drink_service
197,21,0,1,1,0,1.7,food_drink_service
197,11,0,2,1,1,0.1,food_bev_stores
197,11,0,2,1,0,0.1,food_bev_stores
197,12,0,2,1,1,0.1,grocery_stores
197,12,0,2,1,0,0.1,grocery_stores
197,21,0,2,1,1,0.5,food_drink_service
197,21,0,2,1,0,0.5,food_drink_service
197,11,2,0,1,1,0,food_bev_stores
197,12,2,0,1,1,-0.1,grocery_stores
197,21,2,0,1,1,1,food_drink_service
197,11,2,0,1,0,9.3,food_bev_stores
197,12,2,0,1,0,8.7,grocery_stores
197,21,2,0,1,0,7.3,food_drink_service
198,11,1,0,1,0,47134,food_bev_stores
198,11,1,0,1,1,47568,food_bev_stores
198,12,1,0,1,0,42299,grocery_stores
198,12,1,0,1,1,42683,grocery_stores
198,21,1,0,1,0,38716,food_drink_service
198,21,1,0,1,1,38144,food_drink_service
198,11,0,1,1,1,0.9,food_bev_stores
198,11,0,1,1,0,0.9,food_bev_stores
198,12,0,1,1,1,0.9,grocery_stores
198,12,0,1,1,0,0.9,grocery_stores
198,21,0,1,1,1,1.8,food_drink_service
198,21,0,1,1,0,1.8,food_drink_service
198,11,0,2,1,1,0.1,food_bev_stores
198,11,0,2,1,0,0.1,food_bev_stores
198,12,0,2,1,1,0.1,grocery_stores
198,12,0,2,1,0,0.1,grocery_stores
198,21,0,2,1,1,0.5,food_drink_service
198,21,0,2,1,0,0.5,food_drink_service
198,11,2,0,1,1,0.4,food_bev_stores
198,12,2,0,1,1,0.3,grocery_stores
198,21,2,0,1,1,0.1,food_drink_service
198,11,2,0,1,0,-5,food_bev_stores
198,12,2,0,1,0,-5.1,grocery_stores
198,21,2,0,1,0,-4.8,food_drink_service
199,11,1,0,1,0,49156,food_bev_stores
199,11,1,0,1,1,47845,food_bev_stores
199,12,1,0,1,0,44057,grocery_stores
199,12,1,0,1,1,42899,grocery_stores
199,21,1,0,1,0,39568,food_drink_service
199,21,1,0,1,1,38267,food_drink_service
199,11,0,1,1,1,0.8,food_bev_stores
199,11,0,1,1,0,0.8,food_bev_stores
199,12,0,1,1,1,0.8,grocery_stores
199,12,0,1,1,0,0.8,grocery_stores
199,21,0,1,1,1,1.8,food_drink_service
199,21,0,1,1,0,1.8,food_drink_service
199,11,0,2,1,1,0.2,food_bev_stores
199,11,0,2,1,0,0.2,food_bev_stores
199,12,0,2,1,1,0.1,grocery_stores
199,12,0,2,1,0,0.1,grocery_stores
199,21,0,2,1,1,0.5,food_drink_service
199,21,0,2,1,0,0.5,food_drink_service
199,11,2,0,1,1,0.6,food_bev_stores
199,12,2,0,1,1,0.5,grocery_stores
199,21,2,0,1,1,0.3,food_drink_service
199,11,2,0,1,0,4.3,food_bev_stores
199,12,2,0,1,0,4.2,grocery_stores
199,21,2,0,1,0,2.2,food_drink_service
200,11,1,0,1,0,49035,food_bev_stores
200,11,1,0,1,1,47988,food_bev_stores
200,12,1,0,1,0,44010,grocery_stores
200,12,1,0,1,1,43063,grocery_stores
200,21,1,0,1,0,40419,food_drink_service
200,21,1,0,1,1,38239,food_drink_service
200,11,0,1,1,1,0.9,food_bev_stores
200,11,0,1,1,0,0.9,food_bev_stores
200,12,0,1,1,1,0.9,grocery_stores
200,12,0,1,1,0,0.9,grocery_stores
200,21,0,1,1,1,1.7,food_drink_service
200,21,0,1,1,0,1.7,food_drink_service
200,11,0,2,1,1,0.1,food_bev_stores
200,11,0,2,1,0,0.1,food_bev_stores
200,12,0,2,1,1,0.1,grocery_stores
200,12,0,2,1,0,0.1,grocery_stores
200,21,0,2,1,1,0.4,food_drink_service
200,21,0,2,1,0,0.4,food_drink_service
200,11,2,0,1,1,0.3,food_bev_stores
200,12,2,0,1,1,0.4,grocery_stores
200,21,2,0,1,1,-0.1,food_drink_service
200,11,2,0,1,0,-0.2,food_bev_stores
200,12,2,0,1,0,-0.1,grocery_stores
200,21,2,0,1,0,2.2,food_drink_service
201,11,1,0,1,0,46028,food_bev_stores
201,11,1,0,1,1,47740,food_bev_stores
201,12,1,0,1,0,41378,grocery_stores
201,12,1,0,1,1,42834,grocery_stores
201,21,1,0,1,0,37234,food_drink_service
201,21,1,0,1,1,38386,food_drink_service
201,11,0,1,1,1,0.9,food_bev_stores
201,11,0,1,1,0,0.9,food_bev_stores
201,12,0,1,1,1,1,grocery_stores
201,12,0,1,1,0,1,grocery_stores
201,21,0,1,1,1,2.1,food_drink_service
201,21,0,1,1,0,2.1,food_drink_service
201,11,0,2,1,1,0.2,food_bev_stores
201,11,0,2,1,0,0.2,food_bev_stores
201,12,0,2,1,1,0.2,grocery_stores
201,12,0,2,1,0,0.2,grocery_stores
201,21,0,2,1,1,0.6,food_drink_service
201,21,0,2,1,0,0.6,food_drink_service
201,11,2,0,1,1,-0.5,food_bev_stores
201,12,2,0,1,1,-0.5,grocery_stores
201,21,2,0,1,1,0.4,food_drink_service
201,11,2,0,1,0,-6.1,food_bev_stores
201,12,2,0,1,0,-6,grocery_stores
201,21,2,0,1,0,-7.9,food_drink_service
202,11,1,0,1,0,47737,food_bev_stores
202,11,1,0,1,1,47703,food_bev_stores
202,12,1,0,1,0,42811,grocery_stores
202,12,1,0,1,1,42768,grocery_stores
202,21,1,0,1,0,38425,food_drink_service
202,21,1,0,1,1,38120,food_drink_service
202,11,0,1,1,1,0.9,food_bev_stores
202,11,0,1,1,0,0.9,food_bev_stores
202,12,0,1,1,1,0.9,grocery_stores
202,12,0,1,1,0,0.9,grocery_stores
202,21,0,1,1,1,1.7,food_drink_service
202,21,0,1,1,0,1.7,food_drink_service
202,11,0,2,1,1,0.2,food_bev_stores
202,11,0,2,1,0,0.2,food_bev_stores
202,12,0,2,1,1,0.2,grocery_stores
202,12,0,2,1,0,0.2,grocery_stores
202,21,0,2,1,1,0.8,food_drink_service
202,21,0,2,1,0,0.8,food_drink_service
202,11,2,0,1,1,-0.1,food_bev_stores
202,12,2,0,1,1,-0.2,grocery_stores
202,21,2,0,1,1,-0.7,food_drink_service
202,11,2,0,1,0,3.7,food_bev_stores
202,12,2,0,1,0,3.5,grocery_stores
202,21,2,0,1,0,3.2,food_drink_service
203,11,1,0,1,0,47675,food_bev_stores
203,11,1,0,1,1,47363,food_bev_stores
203,12,1,0,1,0,42751,grocery_stores
203,12,1,0,1,1,42496,grocery_stores
203,21,1,0,1,0,36307,food_drink_service
203,21,1,0,1,1,38018,food_drink_service
203,11,0,1,1,1,0.8,food_bev_stores
203,11,0,1,1,0,0.8,food_bev_stores
203,12,0,1,1,1,0.8,grocery_stores
203,12,0,1,1,0,0.8,grocery_stores
203,21,0,1,1,1,1.8,food_drink_service
203,21,0,1,1,0,1.8,food_drink_service
203,11,0,2,1,1,0.3,food_bev_stores
203,11,0,2,1,0,0.3,food_bev_stores
203,12,0,2,1,1,0.3,grocery_stores
203,12,0,2,1,0,0.3,grocery_stores
203,21,0,2,1,1,0.3,food_drink_service
203,21,0,2,1,0,0.3,food_drink_service
203,11,2,0,1,1,-0.7,food_bev_stores
203,12,2,0,1,1,-0.6,grocery_stores
203,21,2,0,1,1,-0.3,food_drink_service
203,11,2,0,1,0,-0.1,food_bev_stores
203,12,2,0,1,0,-0.1,grocery_stores
203,21,2,0,1,0,-5.5,food_drink_service
204,11,1,0,1,0,50600,food_bev_stores
204,11,1,0,1,1,46942,food_bev_stores
204,12,1,0,1,0,44032,grocery_stores
204,12,1,0,1,1,42136,grocery_stores
204,21,1,0,1,0,37723,food_drink_service
204,21,1,0,1,1,38066,food_drink_service
204,11,0,1,1,1,0.8,food_bev_stores
204,11,0,1,1,0,0.8,food_bev_stores
204,12,0,1,1,1,0.8,grocery_stores
204,12,0,1,1,0,0.8,grocery_stores
204,21,0,1,1,1,1.9,food_drink_service
204,21,0,1,1,0,1.9,food_drink_service
204,11,0,2,1,1,0.2,food_bev_stores
204,11,0,2,1,0,0.2,food_bev_stores
204,12,0,2,1,1,0.2,grocery_stores
204,12,0,2,1,0,0.2,grocery_stores
204,21,0,2,1,1,0.5,food_drink_service
204,21,0,2,1,0,0.5,food_drink_service
204,11,2,0,1,1,-0.9,food_bev_stores
204,12,2,0,1,1,-0.8,grocery_stores
204,21,2,0,1,1,0.1,food_drink_service
204,11,2,0,1,0,6.1,food_bev_stores
204,12,2,0,1,0,3,grocery_stores
204,21,2,0,1,0,3.9,food_drink_service
205,11,1,0,1,0,47103,food_bev_stores
205,11,1,0,1,1,47639,food_bev_stores
205,12,1,0,1,0,42942,grocery_stores
205,12,1,0,1,1,42771,grocery_stores
205,21,1,0,1,0,36190,food_drink_service
205,21,1,0,1,1,38256,food_drink_service
205,11,0,1,1,1,0.8,food_bev_stores
205,11,0,1,1,0,0.8,food_bev_stores
205,12,0,1,1,1,0.9,grocery_stores
205,12,0,1,1,0,0.9,grocery_stores
205,21,0,1,1,1,2,food_drink_service
205,21,0,1,1,0,2,food_drink_service
205,11,0,2,1,1,0.2,food_bev_stores
205,11,0,2,1,0,0.2,food_bev_stores
205,12,0,2,1,1,0.1,grocery_stores
205,12,0,2,1,0,0.1,grocery_stores
205,21,0,2,1,1,0.7,food_drink_service
205,21,0,2,1,0,0.7,food_drink_service
205,11,2,0,1,1,1.5,food_bev_stores
205,12,2,0,1,1,1.5,grocery_stores
205,21,2,0,1,1,0.5,food_drink_service
205,11,2,0,1,0,-6.9,food_bev_stores
205,12,2,0,1,0,-2.5,grocery_stores
205,21,2,0,1,0,-4.1,food_drink_service
206,11,1,0,1,0,42602,food_bev_stores
206,11,1,0,1,1,46928,food_bev_stores
206,12,1,0,1,0,38522,grocery_stores
206,12,1,0,1,1,42101,grocery_stores
206,21,1,0,1,0,34947,food_drink_service
206,21,1,0,1,1,37945,food_drink_service
206,11,0,1,1,1,0.9,food_bev_stores
206,11,0,1,1,0,0.9,food_bev_stores
206,12,0,1,1,1,0.9,grocery_stores
206,12,0,1,1,0,0.9,grocery_stores
206,21,0,1,1,1,1.9,food_drink_service
206,21,0,1,1,0,1.9,food_drink_service
206,11,0,2,1,1,0.2,food_bev_stores
206,11,0,2,1,0,0.2,food_bev_stores
206,12,0,2,1,1,0.1,grocery_stores
206,12,0,2,1,0,0.1,grocery_stores
206,21,0,2,1,1,0.4,food_drink_service
206,21,0,2,1,0,0.4,food_drink_service
206,11,2,0,1,1,-1.5,food_bev_stores
206,12,2,0,1,1,-1.6,grocery_stores
206,21,2,0,1,1,-0.8,food_drink_service
206,11,2,0,1,0,-9.6,food_bev_stores
206,12,2,0,1,0,-10.3,grocery_stores
206,21,2,0,1,0,-3.4,food_drink_service
207,11,1,0,1,0,45731,food_bev_stores
207,11,1,0,1,1,46912,food_bev_stores
207,12,1,0,1,0,41312,grocery_stores
207,12,1,0,1,1,42069,grocery_stores
207,21,1,0,1,0,38458,food_drink_service
207,21,1,0,1,1,37447,food_drink_service
207,11,0,1,1,1,0.8,food_bev_stores
207,11,0,1,1,0,0.8,food_bev_stores
207,12,0,1,1,1,0.9,grocery_stores
207,12,0,1,1,0,0.9,grocery_stores
207,21,0,1,1,1,1.9,food_drink_service
207,21,0,1,1,0,1.9,food_drink_service
207,11,0,2,1,1,0.1,food_bev_stores
207,11,0,2,1,0,0.1,food_bev_stores
207,12,0,2,1,1,0.1,grocery_stores
207,12,0,2,1,0,0.1,grocery_stores
207,21,0,2,1,1,0.5,food_drink_service
207,21,0,2,1,0,0.5,food_drink_service
207,11,2,0,1,1,0,food_bev_stores
207,12,2,0,1,1,-0.1,grocery_stores
207,21,2,0,1,1,-1.3,food_drink_service
207,11,2,0,1,0,7.3,food_bev_stores
207,12,2,0,1,0,7.2,grocery_stores
207,21,2,0,1,0,10,food_drink_service
208,11,1,0,1,0,46450,food_bev_stores
208,11,1,0,1,1,47133,food_bev_stores
208,12,1,0,1,0,41781,grocery_stores
208,12,1,0,1,1,42288,grocery_stores
208,21,1,0,1,0,37813,food_drink_service
208,21,1,0,1,1,37738,food_drink_service
208,11,0,1,1,1,0.9,food_bev_stores
208,11,0,1,1,0,0.9,food_bev_stores
208,12,0,1,1,1,1,grocery_stores
208,12,0,1,1,0,1,grocery_stores
208,21,0,1,1,1,1.9,food_drink_service
208,21,0,1,1,0,1.9,food_drink_service
208,11,0,2,1,1,0.1,food_bev_stores
208,11,0,2,1,0,0.1,food_bev_stores
208,12,0,2,1,1,0.1,grocery_stores
208,12,0,2,1,0,0.1,grocery_stores
208,21,0,2,1,1,0.4,food_drink_service
208,21,0,2,1,0,0.4,food_drink_service
208,11,2,0,1,1,0.5,food_bev_stores
208,12,2,0,1,1,0.5,grocery_stores
208,21,2,0,1,1,0.8,food_drink_service
208,11,2,0,1,0,1.6,food_bev_stores
208,12,2,0,1,0,1.1,grocery_stores
208,21,2,0,1,0,-1.7,food_drink_service
209,11,1,0,1,0,49142,food_bev_stores
209,11,1,0,1,1,47219,food_bev_stores
209,12,1,0,1,0,44034,grocery_stores
209,12,1,0,1,1,42300,grocery_stores
209,21,1,0,1,0,40247,food_drink_service
209,21,1,0,1,1,37755,food_drink_service
209,11,0,1,1,1,0.9,food_bev_stores
209,11,0,1,1,0,0.9,food_bev_stores
209,12,0,1,1,1,0.9,grocery_stores
209,12,0,1,1,0,0.9,grocery_stores
209,21,0,1,1,1,2.1,food_drink_service
209,21,0,1,1,0,2.1,food_drink_service
209,11,0,2,1,1,0.3,food_bev_stores
209,11,0,2,1,0,0.3,food_bev_stores
209,12,0,2,1,1,0.3,grocery_stores
209,12,0,2,1,0,0.3,grocery_stores
209,21,0,2,1,1,0.4,food_drink_service
209,21,0,2,1,0,0.4,food_drink_service
209,11,2,0,1,1,0.2,food_bev_stores
209,12,2,0,1,1,0,grocery_stores
209,21,2,0,1,1,0,food_drink_service
209,11,2,0,1,0,5.8,food_bev_stores
209,12,2,0,1,0,5.4,grocery_stores
209,21,2,0,1,0,6.4,food_drink_service
210,11,1,0,1,0,46954,food_bev_stores
210,11,1,0,1,1,47350,food_bev_stores
210,12,1,0,1,0,42147,grocery_stores
210,12,1,0,1,1,42530,grocery_stores
210,21,1,0,1,0,38355,food_drink_service
210,21,1,0,1,1,37714,food_drink_service
210,11,0,1,1,1,0.9,food_bev_stores
210,11,0,1,1,0,0.9,food_bev_stores
210,12,0,1,1,1,0.9,grocery_stores
210,12,0,1,1,0,0.9,grocery_stores
210,21,0,1,1,1,1.9,food_drink_service
210,21,0,1,1,0,1.9,food_drink_service
210,11,0,2,1,1,0.1,food_bev_stores
210,11,0,2,1,0,0.1,food_bev_stores
210,12,0,2,1,1,0.1,grocery_stores
210,12,0,2,1,0,0.1,grocery_stores
210,21,0,2,1,1,0.4,food_drink_service
210,21,0,2,1,0,0.4,food_drink_service
210,11,2,0,1,1,0.3,food_bev_stores
210,12,2,0,1,1,0.5,grocery_stores
210,21,2,0,1,1,-0.1,food_drink_service
210,11,2,0,1,0,-4.5,food_bev_stores
210,12,2,0,1,0,-4.3,grocery_stores
210,21,2,0,1,0,-4.7,food_drink_service
211,11,1,0,1,0,48915,food_bev_stores
211,11,1,0,1,1,47330,food_bev_stores
211,12,1,0,1,0,43839,grocery_stores
211,12,1,0,1,1,42480,grocery_stores
211,21,1,0,1,0,39224,food_drink_service
211,21,1,0,1,1,37715,food_drink_service
211,11,0,1,1,1,0.9,food_bev_stores
211,11,0,1,1,0,0.9,food_bev_stores
211,12,0,1,1,1,0.9,grocery_stores
211,12,0,1,1,0,0.9,grocery_stores
211,21,0,1,1,1,2,food_drink_service
211,21,0,1,1,0,2,food_drink_service
211,11,0,2,1,1,0.2,food_bev_stores
211,11,0,2,1,0,0.2,food_bev_stores
211,12,0,2,1,1,0.2,grocery_stores
211,12,0,2,1,0,0.2,grocery_stores
211,21,0,2,1,1,0.4,food_drink_service
211,21,0,2,1,0,0.4,food_drink_service
211,11,2,0,1,1,0,food_bev_stores
211,12,2,0,1,1,-0.1,grocery_stores
211,21,2,0,1,1,0,food_drink_service
211,11,2,0,1,0,4.2,food_bev_stores
211,12,2,0,1,0,4,grocery_stores
211,21,2,0,1,0,2.3,food_drink_service
212,11,1,0,1,0,47863,food_bev_stores
212,11,1,0,1,1,47309,food_bev_stores
212,12,1,0,1,0,42995,grocery_stores
212,12,1,0,1,1,42401,grocery_stores
212,21,1,0,1,0,38887,food_drink_service
212,21,1,0,1,1,37645,food_drink_service
212,11,0,1,1,1,0.9,food_bev_stores
212,11,0,1,1,0,0.9,food_bev_stores
212,12,0,1,1,1,1,grocery_stores
212,12,0,1,1,0,1,grocery_stores
212,21,0,1,1,1,2,food_drink_service
212,21,0,1,1,0,2,food_drink_service
212,11,0,2,1,1,0.1,food_bev_stores
212,11,0,2,1,0,0.1,food_bev_stores
212,12,0,2,1,1,0.1,grocery_stores
212,12,0,2,1,0,0.1,grocery_stores
212,21,0,2,1,1,0.4,food_drink_service
212,21,0,2,1,0,0.4,food_drink_service
212,11,2,0,1,1,0,food_bev_stores
212,12,2,0,1,1,-0.2,grocery_stores
212,21,2,0,1,1,-0.2,food_drink_service
212,11,2,0,1,0,-2.2,food_bev_stores
212,12,2,0,1,0,-1.9,grocery_stores
212,21,2,0,1,0,-0.9,food_drink_service
213,11,1,0,1,0,46219,food_bev_stores
213,11,1,0,1,1,47559,food_bev_stores
213,12,1,0,1,0,41538,grocery_stores
213,12,1,0,1,1,42691,grocery_stores
213,21,1,0,1,0,36575,food_drink_service
213,21,1,0,1,1,37474,food_drink_service
213,11,0,1,1,1,1,food_bev_stores
213,11,0,1,1,0,1,food_bev_stores
213,12,0,1,1,1,1,grocery_stores
213,12,0,1,1,0,1,grocery_stores
213,21,0,1,1,1,1.7,food_drink_service
213,21,0,1,1,0,1.7,food_drink_service
213,11,0,2,1,1,0.1,food_bev_stores
213,11,0,2,1,0,0.1,food_bev_stores
213,12,0,2,1,1,0.1,grocery_stores
213,12,0,2,1,0,0.1,grocery_stores
213,21,0,2,1,1,0.7,food_drink_service
213,21,0,2,1,0,0.7,food_drink_service
213,11,2,0,1,1,0.5,food_bev_stores
213,12,2,0,1,1,0.7,grocery_stores
213,21,2,0,1,1,-0.5,food_drink_service
213,11,2,0,1,0,-3.4,food_bev_stores
213,12,2,0,1,0,-3.4,grocery_stores
213,21,2,0,1,0,-5.9,food_drink_service
214,11,1,0,1,0,47895,food_bev_stores
214,11,1,0,1,1,47603,food_bev_stores
214,12,1,0,1,0,43020,grocery_stores
214,12,1,0,1,1,42763,grocery_stores
214,21,1,0,1,0,38250,food_drink_service
214,21,1,0,1,1,37500,food_drink_service
214,11,0,1,1,1,0.9,food_bev_stores
214,11,0,1,1,0,0.9,food_bev_stores
214,12,0,1,1,1,1,grocery_stores
214,12,0,1,1,0,1,grocery_stores
214,21,0,1,1,1,1.8,food_drink_service
214,21,0,1,1,0,1.8,food_drink_service
214,11,0,2,1,1,0.1,food_bev_stores
214,11,0,2,1,0,0.1,food_bev_stores
214,12,0,2,1,1,0.1,grocery_stores
214,12,0,2,1,0,0.1,grocery_stores
214,21,0,2,1,1,0.4,food_drink_service
214,21,0,2,1,0,0.4,food_drink_service
214,11,2,0,1,1,0.1,food_bev_stores
214,12,2,0,1,1,0.2,grocery_stores
214,21,2,0,1,1,0.1,food_drink_service
214,11,2,0,1,0,3.6,food_bev_stores
214,12,2,0,1,0,3.6,grocery_stores
214,21,2,0,1,0,4.6,food_drink_service
215,11,1,0,1,0,47405,food_bev_stores
215,11,1,0,1,1,47689,food_bev_stores
215,12,1,0,1,0,42508,grocery_stores
215,12,1,0,1,1,42808,grocery_stores
215,21,1,0,1,0,35513,food_drink_service
215,21,1,0,1,1,37700,food_drink_service
215,11,0,1,1,1,1,food_bev_stores
215,11,0,1,1,0,1,food_bev_stores
215,12,0,1,1,1,1,grocery_stores
215,12,0,1,1,0,1,grocery_stores
215,21,0,1,1,1,1.8,food_drink_service
215,21,0,1,1,0,1.8,food_drink_service
215,11,0,2,1,1,0.2,food_bev_stores
215,11,0,2,1,0,0.2,food_bev_stores
215,12,0,2,1,1,0.2,grocery_stores
215,12,0,2,1,0,0.2,grocery_stores
215,21,0,2,1,1,0.5,food_drink_service
215,21,0,2,1,0,0.5,food_drink_service
215,11,2,0,1,1,0.2,food_bev_stores
215,12,2,0,1,1,0.1,grocery_stores
215,21,2,0,1,1,0.5,food_drink_service
215,11,2,0,1,0,-1,food_bev_stores
215,12,2,0,1,0,-1.2,grocery_stores
215,21,2,0,1,0,-7.2,food_drink_service
216,11,1,0,1,0,52139,food_bev_stores
216,11,1,0,1,1,48134,food_bev_stores
216,12,1,0,1,0,45395,grocery_stores
216,12,1,0,1,1,43192,grocery_stores
216,21,1,0,1,0,37546,food_drink_service
216,21,1,0,1,1,37659,food_drink_service
216,11,0,1,1,1,1,food_bev_stores
216,11,0,1,1,0,1,food_bev_stores
216,12,0,1,1,1,1,grocery_stores
216,12,0,1,1,0,1,grocery_stores
216,21,0,1,1,1,1.7,food_drink_service
216,21,0,1,1,0,1.7,food_drink_service
216,11,0,2,1,1,0.2,food_bev_stores
216,11,0,2,1,0,0.2,food_bev_stores
216,12,0,2,1,1,0.1,grocery_stores
216,12,0,2,1,0,0.1,grocery_stores
216,21,0,2,1,1,0.6,food_drink_service
216,21,0,2,1,0,0.6,food_drink_service
216,11,2,0,1,1,0.9,food_bev_stores
216,12,2,0,1,1,0.9,grocery_stores
216,21,2,0,1,1,-0.1,food_drink_service
216,11,2,0,1,0,10,food_bev_stores
216,12,2,0,1,0,6.8,grocery_stores
216,21,2,0,1,0,5.7,food_drink_service
217,11,1,0,1,0,47072,food_bev_stores
217,11,1,0,1,1,47877,food_bev_stores
217,12,1,0,1,0,42985,grocery_stores
217,12,1,0,1,1,43028,grocery_stores
217,21,1,0,1,0,35513,food_drink_service
217,21,1,0,1,1,37660,food_drink_service
217,11,0,1,1,1,1,food_bev_stores
217,11,0,1,1,0,1,food_bev_stores
217,12,0,1,1,1,1,grocery_stores
217,12,0,1,1,0,1,grocery_stores
217,21,0,1,1,1,2,food_drink_service
217,21,0,1,1,0,2,food_drink_service
217,11,0,2,1,1,0.2,food_bev_stores
217,11,0,2,1,0,0.2,food_bev_stores
217,12,0,2,1,1,0.2,grocery_stores
217,12,0,2,1,0,0.2,grocery_stores
217,21,0,2,1,1,0.7,food_drink_service
217,21,0,2,1,0,0.7,food_drink_service
217,11,2,0,1,1,-0.5,food_bev_stores
217,12,2,0,1,1,-0.4,grocery_stores
217,21,2,0,1,1,0,food_drink_service
217,11,2,0,1,0,-9.7,food_bev_stores
217,12,2,0,1,0,-5.3,grocery_stores
217,21,2,0,1,0,-5.4,food_drink_service
218,11,1,0,1,0,44275,food_bev_stores
218,11,1,0,1,1,48705,food_bev_stores
218,12,1,0,1,0,40061,grocery_stores
218,12,1,0,1,1,43735,grocery_stores
218,21,1,0,1,0,35359,food_drink_service
218,21,1,0,1,1,38267,food_drink_service
218,11,0,1,1,1,1,food_bev_stores
218,11,0,1,1,0,1,food_bev_stores
218,12,0,1,1,1,1.1,grocery_stores
218,12,0,1,1,0,1.1,grocery_stores
218,21,0,1,1,1,2,food_drink_service
218,21,0,1,1,0,2,food_drink_service
218,11,0,2,1,1,0.3,food_bev_stores
218,11,0,2,1,0,0.3,food_bev_stores
218,12,0,2,1,1,0.3,grocery_stores
218,12,0,2,1,0,0.3,grocery_stores
218,21,0,2,1,1,0.5,food_drink_service
218,21,0,2,1,0,0.5,food_drink_service
218,11,2,0,1,1,1.7,food_bev_stores
