val,yearmonth,per_name,cat_name
20905,2000-7,7/1/2000,gas_stations
13722,2000-7,7/1/2000,clothing_stores
5800,2000-7,7/1/2000,sporting_hobby_book_stores
33586,2000-7,7/1/2000,general_merchandise
25454,2000-7,7/1/2000,food_drink_service
65311,2000-8,8/1/2000,car_dealers
7682,2000-8,8/1/2000,furniture
7440,2000-8,8/1/2000,electronics_appliances
18951,2000-8,8/1/2000,building_garden_supplies
37110,2000-8,8/1/2000,food_bev_stores
33554,2000-8,8/1/2000,grocery_stores
13034,2000-8,8/1/2000,health_personalcare_stores
20574,2000-8,8/1/2000,gas_stations
14072,2000-8,8/1/2000,clothing_stores
5633,2000-8,8/1/2000,sporting_hobby_book_stores
33823,2000-8,8/1/2000,general_merchandise
25342,2000-8,8/1/2000,food_drink_service
66850,2000-9,9/1/2000,car_dealers
7665,2000-9,9/1/2000,furniture
7588,2000-9,9/1/2000,electronics_appliances
18926,2000-9,9/1/2000,building_garden_supplies
37308,2000-9,9/1/2000,food_bev_stores
33729,2000-9,9/1/2000,grocery_stores
13233,2000-9,9/1/2000,health_personalcare_stores
21327,2000-9,9/1/2000,gas_stations
14366,2000-9,9/1/2000,clothing_stores
5728,2000-9,9/1/2000,sporting_hobby_book_stores
34146,2000-9,9/1/2000,general_merchandise
25711,2000-9,9/1/2000,food_drink_service
66208,2000-10,10/1/2000,car_dealers
7737,2000-10,10/1/2000,furniture
7416,2000-10,10/1/2000,electronics_appliances
18965,2000-10,10/1/2000,building_garden_supplies
37476,2000-10,10/1/2000,food_bev_stores
33867,2000-10,10/1/2000,grocery_stores
13302,2000-10,10/1/2000,health_personalcare_stores
21412,2000-10,10/1/2000,gas_stations
14231,2000-10,10/1/2000,clothing_stores
5626,2000-10,10/1/2000,sporting_hobby_book_stores
34280,2000-10,10/1/2000,general_merchandise
25706,2000-10,10/1/2000,food_drink_service
64645,2000-11,11/1/2000,car_dealers
7580,2000-11,11/1/2000,furniture
7392,2000-11,11/1/2000,electronics_appliances
18689,2000-11,11/1/2000,building_garden_supplies
37700,2000-11,11/1/2000,food_bev_stores
34071,2000-11,11/1/2000,grocery_stores
13340,2000-11,11/1/2000,health_personalcare_stores
21906,2000-11,11/1/2000,gas_stations
14294,2000-11,11/1/2000,clothing_stores
5615,2000-11,11/1/2000,sporting_hobby_book_stores
34458,2000-11,11/1/2000,general_merchandise
25698,2000-11,11/1/2000,food_drink_service
63524,2000-12,12/1/2000,car_dealers
7160,2000-12,12/1/2000,furniture
7346,2000-12,12/1/2000,electronics_appliances
19356,2000-12,12/1/2000,building_garden_supplies
38033,2000-12,12/1/2000,food_bev_stores
34558,2000-12,12/1/2000,grocery_stores
13527,2000-12,12/1/2000,health_personalcare_stores
22124,2000-12,12/1/2000,gas_stations
14084,2000-12,12/1/2000,clothing_stores
5601,2000-12,12/1/2000,sporting_hobby_book_stores
34734,2000-12,12/1/2000,general_merchandise
25133,2000-12,12/1/2000,food_drink_service
65926,2001-1,1/1/2001,car_dealers
7764,2001-1,1/1/2001,furniture
7376,2001-1,1/1/2001,electronics_appliances
19248,2001-1,1/1/2001,building_garden_supplies
37903,2001-1,1/1/2001,food_bev_stores
34229,2001-1,1/1/2001,grocery_stores
13413,2001-1,1/1/2001,health_personalcare_stores
21931,2001-1,1/1/2001,gas_stations
14135,2001-1,1/1/2001,clothing_stores
5386,2001-1,1/1/2001,sporting_hobby_book_stores
35601,2001-1,1/1/2001,general_merchandise
26180,2001-1,1/1/2001,food_drink_service
66188,2001-2,2/1/2001,car_dealers
7611,2001-2,2/1/2001,furniture
7334,2001-2,2/1/2001,electronics_appliances
19698,2001-2,2/1/2001,building_garden_supplies
38252,2001-2,2/1/2001,food_bev_stores
34602,2001-2,2/1/2001,grocery_stores
13582,2001-2,2/1/2001,health_personalcare_stores
21615,2001-2,2/1/2001,gas_stations
14166,2001-2,2/1/2001,clothing_stores
5715,2001-2,2/1/2001,sporting_hobby_book_stores
34655,2001-2,2/1/2001,general_merchandise
26069,2001-2,2/1/2001,food_drink_service
65671,2001-3,3/1/2001,car_dealers
7549,2001-3,3/1/2001,furniture
7267,2001-3,3/1/2001,electronics_appliances
19562,2001-3,3/1/2001,building_garden_supplies
38133,2001-3,3/1/2001,food_bev_stores
34477,2001-3,3/1/2001,grocery_stores
13650,2001-3,3/1/2001,health_personalcare_stores
20652,2001-3,3/1/2001,gas_stations
13801,2001-3,3/1/2001,clothing_stores
5723,2001-3,3/1/2001,sporting_hobby_book_stores
34069,2001-3,3/1/2001,general_merchandise
26122,2001-3,3/1/2001,food_drink_service
66933,2001-4,4/1/2001,car_dealers
7560,2001-4,4/1/2001,furniture
7212,2001-4,4/1/2001,electronics_appliances
20373,2001-4,4/1/2001,building_garden_supplies
38369,2001-4,4/1/2001,food_bev_stores
34727,2001-4,4/1/2001,grocery_stores
13643,2001-4,4/1/2001,health_personalcare_stores
21618,2001-4,4/1/2001,gas_stations
14217,2001-4,4/1/2001,clothing_stores
5658,2001-4,4/1/2001,sporting_hobby_book_stores
35364,2001-4,4/1/2001,general_merchandise
26045,2001-4,4/1/2001,food_drink_service
67039,2001-5,5/1/2001,car_dealers
7559,2001-5,5/1/2001,furniture
7135,2001-5,5/1/2001,electronics_appliances
20147,2001-5,5/1/2001,building_garden_supplies
38439,2001-5,5/1/2001,food_bev_stores
34781,2001-5,5/1/2001,grocery_stores
13812,2001-5,5/1/2001,health_personalcare_stores
22628,2001-5,5/1/2001,gas_stations
13950,2001-5,5/1/2001,clothing_stores
5679,2001-5,5/1/2001,sporting_hobby_book_stores
35202,2001-5,5/1/2001,general_merchandise
26278,2001-5,5/1/2001,food_drink_service
66710,2001-6,6/1/2001,car_dealers
7613,2001-6,6/1/2001,furniture
7246,2001-6,6/1/2001,electronics_appliances
19900,2001-6,6/1/2001,building_garden_supplies
38569,2001-6,6/1/2001,food_bev_stores
34866,2001-6,6/1/2001,grocery_stores
13843,2001-6,6/1/2001,health_personalcare_stores
21928,2001-6,6/1/2001,gas_stations
13804,2001-6,6/1/2001,clothing_stores
5621,2001-6,6/1/2001,sporting_hobby_book_stores
35114,2001-6,6/1/2001,general_merchandise
26379,2001-6,6/1/2001,food_drink_service
66067,2001-7,7/1/2001,car_dealers
7671,2001-7,7/1/2001,furniture
7298,2001-7,7/1/2001,electronics_appliances
19838,2001-7,7/1/2001,building_garden_supplies
38506,2001-7,7/1/2001,food_bev_stores
34792,2001-7,7/1/2001,grocery_stores
13879,2001-7,7/1/2001,health_personalcare_stores
20686,2001-7,7/1/2001,gas_stations
13994,2001-7,7/1/2001,clothing_stores
5703,2001-7,7/1/2001,sporting_hobby_book_stores
35720,2001-7,7/1/2001,general_merchandise
26507,2001-7,7/1/2001,food_drink_service
66350,2001-8,8/1/2001,car_dealers
7628,2001-8,8/1/2001,furniture
7276,2001-8,8/1/2001,electronics_appliances
19920,2001-8,8/1/2001,building_garden_supplies
38738,2001-8,8/1/2001,food_bev_stores
35043,2001-8,8/1/2001,grocery_stores
14004,2001-8,8/1/2001,health_personalcare_stores
20878,2001-8,8/1/2001,gas_stations
14171,2001-8,8/1/2001,clothing_stores
5775,2001-8,8/1/2001,sporting_hobby_book_stores
35915,2001-8,8/1/2001,general_merchandise
26853,2001-8,8/1/2001,food_drink_service
63929,2001-9,9/1/2001,car_dealers
7419,2001-9,9/1/2001,furniture
7141,2001-9,9/1/2001,electronics_appliances
19664,2001-9,9/1/2001,building_garden_supplies
38832,2001-9,9/1/2001,food_bev_stores
35152,2001-9,9/1/2001,grocery_stores
13894,2001-9,9/1/2001,health_personalcare_stores
21336,2001-9,9/1/2001,gas_stations
13286,2001-9,9/1/2001,clothing_stores
5672,2001-9,9/1/2001,sporting_hobby_book_stores
35822,2001-9,9/1/2001,general_merchandise
26239,2001-9,9/1/2001,food_drink_service
80455,2001-10,10/1/2001,car_dealers
7543,2001-10,10/1/2001,furniture
7237,2001-10,10/1/2001,electronics_appliances
20054,2001-10,10/1/2001,building_garden_supplies
38944,2001-10,10/1/2001,food_bev_stores
35270,2001-10,10/1/2001,grocery_stores
14298,2001-10,10/1/2001,health_personalcare_stores
20033,2001-10,10/1/2001,gas_stations
13973,2001-10,10/1/2001,clothing_stores
5798,2001-10,10/1/2001,sporting_hobby_book_stores
36229,2001-10,10/1/2001,general_merchandise
26541,2001-10,10/1/2001,food_drink_service
72413,2001-11,11/1/2001,car_dealers
7694,2001-11,11/1/2001,furniture
7662,2001-11,11/1/2001,electronics_appliances
19982,2001-11,11/1/2001,building_garden_supplies
39161,2001-11,11/1/2001,food_bev_stores
35414,2001-11,11/1/2001,grocery_stores
14280,2001-11,11/1/2001,health_personalcare_stores
19245,2001-11,11/1/2001,gas_stations
13970,2001-11,11/1/2001,clothing_stores
6066,2001-11,11/1/2001,sporting_hobby_book_stores
36656,2001-11,11/1/2001,general_merchandise
26597,2001-11,11/1/2001,food_drink_service
68220,2001-12,12/1/2001,car_dealers
7869,2001-12,12/1/2001,furniture
7825,2001-12,12/1/2001,electronics_appliances
20120,2001-12,12/1/2001,building_garden_supplies
38996,2001-12,12/1/2001,food_bev_stores
35208,2001-12,12/1/2001,grocery_stores
14350,2001-12,12/1/2001,health_personalcare_stores
18950,2001-12,12/1/2001,gas_stations
14126,2001-12,12/1/2001,clothing_stores
5797,2001-12,12/1/2001,sporting_hobby_book_stores
37054,2001-12,12/1/2001,general_merchandise
27156,2001-12,12/1/2001,food_drink_service
67665,2002-1,1/1/2002,car_dealers
7847,2002-1,1/1/2002,furniture
7604,2002-1,1/1/2002,electronics_appliances
20359,2002-1,1/1/2002,building_garden_supplies
38833,2002-1,1/1/2002,food_bev_stores
35130,2002-1,1/1/2002,grocery_stores
14525,2002-1,1/1/2002,health_personalcare_stores
19130,2002-1,1/1/2002,gas_stations
14220,2002-1,1/1/2002,clothing_stores
5775,2002-1,1/1/2002,sporting_hobby_book_stores
36811,2002-1,1/1/2002,general_merchandise
27201,2002-1,1/1/2002,food_drink_service
68168,2002-2,2/1/2002,car_dealers
7932,2002-2,2/1/2002,furniture
7643,2002-2,2/1/2002,electronics_appliances
20515,2002-2,2/1/2002,building_garden_supplies
38885,2002-2,2/1/2002,food_bev_stores
35114,2002-2,2/1/2002,grocery_stores
14747,2002-2,2/1/2002,health_personalcare_stores
19068,2002-2,2/1/2002,gas_stations
14357,2002-2,2/1/2002,clothing_stores
5711,2002-2,2/1/2002,sporting_hobby_book_stores
36974,2002-2,2/1/2002,general_merchandise
27384,2002-2,2/1/2002,food_drink_service
66570,2002-3,3/1/2002,car_dealers
7936,2002-3,3/1/2002,furniture
7690,2002-3,3/1/2002,electronics_appliances
20370,2002-3,3/1/2002,building_garden_supplies
38913,2002-3,3/1/2002,food_bev_stores
35160,2002-3,3/1/2002,grocery_stores
14745,2002-3,3/1/2002,health_personalcare_stores
19813,2002-3,3/1/2002,gas_stations
14436,2002-3,3/1/2002,clothing_stores
5717,2002-3,3/1/2002,sporting_hobby_book_stores
37144,2002-3,3/1/2002,general_merchandise
27203,2002-3,3/1/2002,food_drink_service
68251,2002-4,4/1/2002,car_dealers
7874,2002-4,4/1/2002,furniture
7616,2002-4,4/1/2002,electronics_appliances
21274,2002-4,4/1/2002,building_garden_supplies
38568,2002-4,4/1/2002,food_bev_stores
34827,2002-4,4/1/2002,grocery_stores
14940,2002-4,4/1/2002,health_personalcare_stores
20856,2002-4,4/1/2002,gas_stations
14410,2002-4,4/1/2002,clothing_stores
5799,2002-4,4/1/2002,sporting_hobby_book_stores
37491,2002-4,4/1/2002,general_merchandise
27500,2002-4,4/1/2002,food_drink_service
65062,2002-5,5/1/2002,car_dealers
7959,2002-5,5/1/2002,furniture
7678,2002-5,5/1/2002,electronics_appliances
20874,2002-5,5/1/2002,building_garden_supplies
38713,2002-5,5/1/2002,food_bev_stores
34941,2002-5,5/1/2002,grocery_stores
14903,2002-5,5/1/2002,health_personalcare_stores
20930,2002-5,5/1/2002,gas_stations
14220,2002-5,5/1/2002,clothing_stores
5731,2002-5,5/1/2002,sporting_hobby_book_stores
37114,2002-5,5/1/2002,general_merchandise
27378,2002-5,5/1/2002,food_drink_service
67354,2002-6,6/1/2002,car_dealers
7831,2002-6,6/1/2002,furniture
7656,2002-6,6/1/2002,electronics_appliances
20725,2002-6,6/1/2002,building_garden_supplies
38723,2002-6,6/1/2002,food_bev_stores
34933,2002-6,6/1/2002,grocery_stores
14947,2002-6,6/1/2002,health_personalcare_stores
20733,2002-6,6/1/2002,gas_stations
14366,2002-6,6/1/2002,clothing_stores
5670,2002-6,6/1/2002,sporting_hobby_book_stores
37417,2002-6,6/1/2002,general_merchandise
27586,2002-6,6/1/2002,food_drink_service
69944,2002-7,7/1/2002,car_dealers
7741,2002-7,7/1/2002,furniture
7543,2002-7,7/1/2002,electronics_appliances
20674,2002-7,7/1/2002,building_garden_supplies
38834,2002-7,7/1/2002,food_bev_stores
35044,2002-7,7/1/2002,grocery_stores
15004,2002-7,7/1/2002,health_personalcare_stores
21438,2002-7,7/1/2002,gas_stations
14200,2002-7,7/1/2002,clothing_stores
5666,2002-7,7/1/2002,sporting_hobby_book_stores
37132,2002-7,7/1/2002,general_merchandise
27616,2002-7,7/1/2002,food_drink_service
72204,2002-8,8/1/2002,car_dealers
7837,2002-8,8/1/2002,furniture
7520,2002-8,8/1/2002,electronics_appliances
20683,2002-8,8/1/2002,building_garden_supplies
38647,2002-8,8/1/2002,food_bev_stores
34874,2002-8,8/1/2002,grocery_stores
15120,2002-8,8/1/2002,health_personalcare_stores
21182,2002-8,8/1/2002,gas_stations
14338,2002-8,8/1/2002,clothing_stores
5689,2002-8,8/1/2002,sporting_hobby_book_stores
37202,2002-8,8/1/2002,general_merchandise
27607,2002-8,8/1/2002,food_drink_service
68066,2002-9,9/1/2002,car_dealers
7832,2002-9,9/1/2002,furniture
7511,2002-9,9/1/2002,electronics_appliances
20732,2002-9,9/1/2002,building_garden_supplies
38599,2002-9,9/1/2002,food_bev_stores
34865,2002-9,9/1/2002,grocery_stores
15288,2002-9,9/1/2002,health_personalcare_stores
21272,2002-9,9/1/2002,gas_stations
13966,2002-9,9/1/2002,clothing_stores
5852,2002-9,9/1/2002,sporting_hobby_book_stores
37059,2002-9,9/1/2002,general_merchandise
27784,2002-9,9/1/2002,food_drink_service
67553,2002-10,10/1/2002,car_dealers
7789,2002-10,10/1/2002,furniture
7522,2002-10,10/1/2002,electronics_appliances
20603,2002-10,10/1/2002,building_garden_supplies
38693,2002-10,10/1/2002,food_bev_stores
34990,2002-10,10/1/2002,grocery_stores
15298,2002-10,10/1/2002,health_personalcare_stores
21659,2002-10,10/1/2002,gas_stations
14625,2002-10,10/1/2002,clothing_stores
5839,2002-10,10/1/2002,sporting_hobby_book_stores
37816,2002-10,10/1/2002,general_merchandise
27623,2002-10,10/1/2002,food_drink_service
67931,2002-11,11/1/2002,car_dealers
7963,2002-11,11/1/2002,furniture
7545,2002-11,11/1/2002,electronics_appliances
20969,2002-11,11/1/2002,building_garden_supplies
38886,2002-11,11/1/2002,food_bev_stores
35157,2002-11,11/1/2002,grocery_stores
15348,2002-11,11/1/2002,health_personalcare_stores
22009,2002-11,11/1/2002,gas_stations
14456,2002-11,11/1/2002,clothing_stores
5985,2002-11,11/1/2002,sporting_hobby_book_stores
37698,2002-11,11/1/2002,general_merchandise
27916,2002-11,11/1/2002,food_drink_service
69794,2002-12,12/1/2002,car_dealers
7927,2002-12,12/1/2002,furniture
7660,2002-12,12/1/2002,electronics_appliances
20415,2002-12,12/1/2002,building_garden_supplies
39072,2002-12,12/1/2002,food_bev_stores
35257,2002-12,12/1/2002,grocery_stores
15293,2002-12,12/1/2002,health_personalcare_stores
22464,2002-12,12/1/2002,gas_stations
14714,2002-12,12/1/2002,clothing_stores
5809,2002-12,12/1/2002,sporting_hobby_book_stores
37716,2002-12,12/1/2002,general_merchandise
28017,2002-12,12/1/2002,food_drink_service
69673,2003-1,1/1/2003,car_dealers
7824,2003-1,1/1/2003,furniture
7439,2003-1,1/1/2003,electronics_appliances
21270,2003-1,1/1/2003,building_garden_supplies
39412,2003-1,1/1/2003,food_bev_stores
35669,2003-1,1/1/2003,grocery_stores
15441,2003-1,1/1/2003,health_personalcare_stores
23073,2003-1,1/1/2003,gas_stations
14565,2003-1,1/1/2003,clothing_stores
5794,2003-1,1/1/2003,sporting_hobby_book_stores
37740,2003-1,1/1/2003,general_merchandise
28018,2003-1,1/1/2003,food_drink_service
66535,2003-2,2/1/2003,car_dealers
7501,2003-2,2/1/2003,furniture
7354,2003-2,2/1/2003,electronics_appliances
20041,2003-2,2/1/2003,building_garden_supplies
39285,2003-2,2/1/2003,food_bev_stores
35570,2003-2,2/1/2003,grocery_stores
15534,2003-2,2/1/2003,health_personalcare_stores
23885,2003-2,2/1/2003,gas_stations
14142,2003-2,2/1/2003,clothing_stores
5576,2003-2,2/1/2003,sporting_hobby_book_stores
38030,2003-2,2/1/2003,general_merchandise
27979,2003-2,2/1/2003,food_drink_service
68628,2003-3,3/1/2003,car_dealers
7854,2003-3,3/1/2003,furniture
7364,2003-3,3/1/2003,electronics_appliances
21326,2003-3,3/1/2003,building_garden_supplies
39318,2003-3,3/1/2003,food_bev_stores
35549,2003-3,3/1/2003,grocery_stores
15677,2003-3,3/1/2003,health_personalcare_stores
23968,2003-3,3/1/2003,gas_stations
14465,2003-3,3/1/2003,clothing_stores
5660,2003-3,3/1/2003,sporting_hobby_book_stores
38391,2003-3,3/1/2003,general_merchandise
28505,2003-3,3/1/2003,food_drink_service
69580,2003-4,4/1/2003,car_dealers
7895,2003-4,4/1/2003,furniture
7440,2003-4,4/1/2003,electronics_appliances
21139,2003-4,4/1/2003,building_garden_supplies
39441,2003-4,4/1/2003,food_bev_stores
35638,2003-4,4/1/2003,grocery_stores
15705,2003-4,4/1/2003,health_personalcare_stores
22581,2003-4,4/1/2003,gas_stations
14434,2003-4,4/1/2003,clothing_stores
5709,2003-4,4/1/2003,sporting_hobby_book_stores
38321,2003-4,4/1/2003,general_merchandise
28403,2003-4,4/1/2003,food_drink_service
69660,2003-5,5/1/2003,car_dealers
8062,2003-5,5/1/2003,furniture
7563,2003-5,5/1/2003,electronics_appliances
21328,2003-5,5/1/2003,building_garden_supplies
39019,2003-5,5/1/2003,food_bev_stores
35225,2003-5,5/1/2003,grocery_stores
15791,2003-5,5/1/2003,health_personalcare_stores
21810,2003-5,5/1/2003,gas_stations
14651,2003-5,5/1/2003,clothing_stores
5748,2003-5,5/1/2003,sporting_hobby_book_stores
38483,2003-5,5/1/2003,general_merchandise
29048,2003-5,5/1/2003,food_drink_service
70325,2003-6,6/1/2003,car_dealers
8084,2003-6,6/1/2003,furniture
7650,2003-6,6/1/2003,electronics_appliances
22003,2003-6,6/1/2003,building_garden_supplies
39480,2003-6,6/1/2003,food_bev_stores
35676,2003-6,6/1/2003,grocery_stores
15934,2003-6,6/1/2003,health_personalcare_stores
21777,2003-6,6/1/2003,gas_stations
14894,2003-6,6/1/2003,clothing_stores
5908,2003-6,6/1/2003,sporting_hobby_book_stores
38866,2003-6,6/1/2003,general_merchandise
29230,2003-6,6/1/2003,food_drink_service
71049,2003-7,7/1/2003,car_dealers
8115,2003-7,7/1/2003,furniture
7731,2003-7,7/1/2003,electronics_appliances
22372,2003-7,7/1/2003,building_garden_supplies
39808,2003-7,7/1/2003,food_bev_stores
35957,2003-7,7/1/2003,grocery_stores
16182,2003-7,7/1/2003,health_personalcare_stores
22196,2003-7,7/1/2003,gas_stations
15141,2003-7,7/1/2003,clothing_stores
5808,2003-7,7/1/2003,sporting_hobby_book_stores
39404,2003-7,7/1/2003,general_merchandise
29395,2003-7,7/1/2003,food_drink_service
72919,2003-8,8/1/2003,car_dealers
8156,2003-8,8/1/2003,furniture
7914,2003-8,8/1/2003,electronics_appliances
22489,2003-8,8/1/2003,building_garden_supplies
39833,2003-8,8/1/2003,food_bev_stores
35890,2003-8,8/1/2003,grocery_stores
16345,2003-8,8/1/2003,health_personalcare_stores
23073,2003-8,8/1/2003,gas_stations
15089,2003-8,8/1/2003,clothing_stores
6132,2003-8,8/1/2003,sporting_hobby_book_stores
40085,2003-8,8/1/2003,general_merchandise
29844,2003-8,8/1/2003,food_drink_service
71184,2003-9,9/1/2003,car_dealers
8214,2003-9,9/1/2003,furniture
7909,2003-9,9/1/2003,electronics_appliances
22630,2003-9,9/1/2003,building_garden_supplies
39878,2003-9,9/1/2003,food_bev_stores
35918,2003-9,9/1/2003,grocery_stores
16339,2003-9,9/1/2003,health_personalcare_stores
23214,2003-9,9/1/2003,gas_stations
15175,2003-9,9/1/2003,clothing_stores
5954,2003-9,9/1/2003,sporting_hobby_book_stores
39896,2003-9,9/1/2003,general_merchandise
29503,2003-9,9/1/2003,food_drink_service
69817,2003-10,10/1/2003,car_dealers
8244,2003-10,10/1/2003,furniture
7984,2003-10,10/1/2003,electronics_appliances
22869,2003-10,10/1/2003,building_garden_supplies
39776,2003-10,10/1/2003,food_bev_stores
35763,2003-10,10/1/2003,grocery_stores
16434,2003-10,10/1/2003,health_personalcare_stores
22714,2003-10,10/1/2003,gas_stations
15067,2003-10,10/1/2003,clothing_stores
5841,2003-10,10/1/2003,sporting_hobby_book_stores
39649,2003-10,10/1/2003,general_merchandise
30045,2003-10,10/1/2003,food_drink_service
71738,2003-11,11/1/2003,car_dealers
8358,2003-11,11/1/2003,furniture
8030,2003-11,11/1/2003,electronics_appliances
22864,2003-11,11/1/2003,building_garden_supplies
39631,2003-11,11/1/2003,food_bev_stores
35679,2003-11,11/1/2003,grocery_stores
16500,2003-11,11/1/2003,health_personalcare_stores
23472,2003-11,11/1/2003,gas_stations
15338,2003-11,11/1/2003,clothing_stores
6011,2003-11,11/1/2003,sporting_hobby_book_stores
39945,2003-11,11/1/2003,general_merchandise
30229,2003-11,11/1/2003,food_drink_service
70103,2003-12,12/1/2003,car_dealers
8312,2003-12,12/1/2003,furniture
8127,2003-12,12/1/2003,electronics_appliances
22748,2003-12,12/1/2003,building_garden_supplies
39809,2003-12,12/1/2003,food_bev_stores
35808,2003-12,12/1/2003,grocery_stores
16648,2003-12,12/1/2003,health_personalcare_stores
23994,2003-12,12/1/2003,gas_stations
15456,2003-12,12/1/2003,clothing_stores
6013,2003-12,12/1/2003,sporting_hobby_book_stores
40084,2003-12,12/1/2003,general_merchandise
29795,2003-12,12/1/2003,food_drink_service
69270,2004-1,1/1/2004,car_dealers
8307,2004-1,1/1/2004,furniture
8104,2004-1,1/1/2004,electronics_appliances
22637,2004-1,1/1/2004,building_garden_supplies
40443,2004-1,1/1/2004,food_bev_stores
36402,2004-1,1/1/2004,grocery_stores
16287,2004-1,1/1/2004,health_personalcare_stores
24889,2004-1,1/1/2004,gas_stations
15513,2004-1,1/1/2004,clothing_stores
6087,2004-1,1/1/2004,sporting_hobby_book_stores
40436,2004-1,1/1/2004,general_merchandise
30341,2004-1,1/1/2004,food_drink_service
71093,2004-2,2/1/2004,car_dealers
8375,2004-2,2/1/2004,furniture
8080,2004-2,2/1/2004,electronics_appliances
22727,2004-2,2/1/2004,building_garden_supplies
39922,2004-2,2/1/2004,food_bev_stores
35890,2004-2,2/1/2004,grocery_stores
16133,2004-2,2/1/2004,health_personalcare_stores
25256,2004-2,2/1/2004,gas_stations
15687,2004-2,2/1/2004,clothing_stores
6093,2004-2,2/1/2004,sporting_hobby_book_stores
40519,2004-2,2/1/2004,general_merchandise
30461,2004-2,2/1/2004,food_drink_service
72137,2004-3,3/1/2004,car_dealers
8585,2004-3,3/1/2004,furniture
8117,2004-3,3/1/2004,electronics_appliances
24992,2004-3,3/1/2004,building_garden_supplies
40419,2004-3,3/1/2004,food_bev_stores
36365,2004-3,3/1/2004,grocery_stores
16526,2004-3,3/1/2004,health_personalcare_stores
25679,2004-3,3/1/2004,gas_stations
15984,2004-3,3/1/2004,clothing_stores
6067,2004-3,3/1/2004,sporting_hobby_book_stores
41079,2004-3,3/1/2004,general_merchandise
30703,2004-3,3/1/2004,food_drink_service
69960,2004-4,4/1/2004,car_dealers
8519,2004-4,4/1/2004,furniture
8218,2004-4,4/1/2004,electronics_appliances
24565,2004-4,4/1/2004,building_garden_supplies
40399,2004-4,4/1/2004,food_bev_stores
36312,2004-4,4/1/2004,grocery_stores
16476,2004-4,4/1/2004,health_personalcare_stores
25518,2004-4,4/1/2004,gas_stations
15567,2004-4,4/1/2004,clothing_stores
5941,2004-4,4/1/2004,sporting_hobby_book_stores
40662,2004-4,4/1/2004,general_merchandise
30560,2004-4,4/1/2004,food_drink_service
72821,2004-5,5/1/2004,car_dealers
8389,2004-5,5/1/2004,furniture
8241,2004-5,5/1/2004,electronics_appliances
24420,2004-5,5/1/2004,building_garden_supplies
40635,2004-5,5/1/2004,food_bev_stores
36528,2004-5,5/1/2004,grocery_stores
16462,2004-5,5/1/2004,health_personalcare_stores
27011,2004-5,5/1/2004,gas_stations
15736,2004-5,5/1/2004,clothing_stores
5985,2004-5,5/1/2004,sporting_hobby_book_stores
41332,2004-5,5/1/2004,general_merchandise
30712,2004-5,5/1/2004,food_drink_service
68991,2004-6,6/1/2004,car_dealers
8572,2004-6,6/1/2004,furniture
8297,2004-6,6/1/2004,electronics_appliances
24622,2004-6,6/1/2004,building_garden_supplies
40608,2004-6,6/1/2004,food_bev_stores
36508,2004-6,6/1/2004,grocery_stores
16570,2004-6,6/1/2004,health_personalcare_stores
27050,2004-6,6/1/2004,gas_stations
15555,2004-6,6/1/2004,clothing_stores
6017,2004-6,6/1/2004,sporting_hobby_book_stores
40756,2004-6,6/1/2004,general_merchandise
30825,2004-6,6/1/2004,food_drink_service
71238,2004-7,7/1/2004,car_dealers
8868,2004-7,7/1/2004,furniture
8337,2004-7,7/1/2004,electronics_appliances
24538,2004-7,7/1/2004,building_garden_supplies
40631,2004-7,7/1/2004,food_bev_stores
36526,2004-7,7/1/2004,grocery_stores
16554,2004-7,7/1/2004,health_personalcare_stores
26745,2004-7,7/1/2004,gas_stations
15645,2004-7,7/1/2004,clothing_stores
6124,2004-7,7/1/2004,sporting_hobby_book_stores
41197,2004-7,7/1/2004,general_merchandise
31191,2004-7,7/1/2004,food_drink_service
71365,2004-8,8/1/2004,car_dealers
8675,2004-8,8/1/2004,furniture
8335,2004-8,8/1/2004,electronics_appliances
24713,2004-8,8/1/2004,building_garden_supplies
40771,2004-8,8/1/2004,food_bev_stores
36680,2004-8,8/1/2004,grocery_stores
16610,2004-8,8/1/2004,health_personalcare_stores
26552,2004-8,8/1/2004,gas_stations
15660,2004-8,8/1/2004,clothing_stores
6192,2004-8,8/1/2004,sporting_hobby_book_stores
41323,2004-8,8/1/2004,general_merchandise
31036,2004-8,8/1/2004,food_drink_service
74729,2004-9,9/1/2004,car_dealers
8604,2004-9,9/1/2004,furniture
8422,2004-9,9/1/2004,electronics_appliances
25045,2004-9,9/1/2004,building_garden_supplies
41045,2004-9,9/1/2004,food_bev_stores
36951,2004-9,9/1/2004,grocery_stores
16635,2004-9,9/1/2004,health_personalcare_stores
27161,2004-9,9/1/2004,gas_stations
15764,2004-9,9/1/2004,clothing_stores
6111,2004-9,9/1/2004,sporting_hobby_book_stores
41555,2004-9,9/1/2004,general_merchandise
31430,2004-9,9/1/2004,food_drink_service
73858,2004-10,10/1/2004,car_dealers
8806,2004-10,10/1/2004,furniture
8494,2004-10,10/1/2004,electronics_appliances
24842,2004-10,10/1/2004,building_garden_supplies
41177,2004-10,10/1/2004,food_bev_stores
37078,2004-10,10/1/2004,grocery_stores
16739,2004-10,10/1/2004,health_personalcare_stores
28656,2004-10,10/1/2004,gas_stations
16055,2004-10,10/1/2004,clothing_stores
6094,2004-10,10/1/2004,sporting_hobby_book_stores
42042,2004-10,10/1/2004,general_merchandise
